edgeID,DAY,NIGHT
0,42,30
1,6,70
2,36,54
3,108,66
4,10,5
5,0,1
7,45,19
8,445,289
9,65,81
10,0,0
11,9,67
12,0,0
13,69,12
14,4,28
15,717,32
16,0,0
17,2,65
18,7,2
19,626,390
20,3,21
21,0,0
22,19,5
23,93,36
24,128,59
25,4,3
26,13,7
27,56,40
29,62,49
33,27,47
34,67,107
35,19,0
36,18,2
37,8,45
38,53,56
39,0,0
40,29,253
41,38,32
43,10,3
44,27,7
45,1,1
46,2,2
47,19,4
48,4,14
49,282,4
50,24,33
51,355,0
52,139,51
53,237,60
54,62,45
55,29,131
56,0,0
57,4,81
59,47,24
60,1,0
62,62,61
63,6,22
64,2,2
66,158,76
67,276,85
68,87,289
69,133,179
70,274,39
71,35,21
72,93,93
73,49,19
76,3,75
77,0,0
78,2,4
79,4,20
80,21,8
81,51,196
82,17,11
83,0,3
85,8,3
86,1,5
87,13,8
88,29,20
89,552,43
90,0,0
91,10,7
92,4,2
95,118,97
99,41,10
100,181,44
101,5,43
103,0,2
106,0,0
107,0,0
109,73,19
110,40,16
111,2,3
112,29,0
113,10,4
114,30,10
115,60,29
116,9,1
117,77,70
118,4,3
119,0,25
120,2,10
121,32,96
122,16,12
123,11,10
124,29,28
125,9,33
128,107,24
129,4,0
130,6,5
131,7,5
132,75,80
133,77,153
134,30,10
136,104,47
137,101,90
138,5,1
140,5,3
141,11,42
142,0,0
143,4,0
144,155,65
145,3,1
146,8,5
148,457,0
149,72,2
150,106,49
151,514,13
153,185,51
155,1,11
156,0,0
158,61,50
159,1,14
160,30,8
161,193,201
162,54,28
163,2,0
164,0,6
166,0,0
167,88,61
168,11,8
169,6,2
170,6,6
171,24,17
172,6,4
173,3,2
174,9,31
175,0,0
176,15,13
177,81,56
178,20,10
179,26,39
180,7,1
181,157,32
182,33,8
184,10,12
185,11,10
186,0,0
187,35,14
188,89,40
189,88,24
190,46,53
191,26,13
194,7,2
195,20,1
200,12,3
201,1,9
202,13,11
203,9,23
204,1,1
205,108,52
206,4,3
207,45,19
208,4,4
209,172,139
210,31,3
211,0,1
213,4,0
214,6,3
215,0,13
216,0,8
218,33,30
219,16,9
220,11,6
221,46,37
222,0,0
223,46,46
225,0,0
226,21,20
227,19,40
228,0,0
229,0,0
230,32,245
231,20,7
232,4,3
235,0,1
236,5,6
237,32,165
238,13,8
239,522,156
240,115,82
241,0,1
242,5,15
243,40,126
244,69,35
245,15,11
