edgeID,DAY,NIGHT
0,42,42
1,1,52
2,38,61
3,95,51
4,9,2
5,0,5
7,34,19
8,383,283
9,43,76
10,0,0
11,11,69
12,0,0
13,56,8
14,1,24
15,777,39
16,0,0
17,0,91
18,4,2
19,612,352
20,5,22
21,0,0
22,15,4
23,72,58
24,95,74
25,2,1
26,14,3
27,62,42
29,60,45
33,31,45
34,65,139
35,31,0
36,24,0
37,5,59
38,57,50
39,0,0
40,21,245
41,33,31
43,4,3
44,30,16
45,0,1
46,5,4
47,13,4
48,7,16
49,311,16
50,33,40
51,365,6
52,124,63
53,272,89
54,86,34
55,30,133
56,0,0
57,4,48
59,56,14
60,1,0
62,59,53
63,6,10
64,4,0
66,139,72
67,315,68
68,70,287
69,111,154
70,260,40
71,41,22
72,90,96
73,64,27
76,11,81
77,0,0
78,2,7
79,3,9
80,15,1
81,46,193
82,8,11
83,0,4
85,14,4
86,7,6
87,22,6
88,26,16
89,584,51
90,0,0
91,1,1
92,5,6
95,132,53
99,40,14
100,153,56
101,4,45
103,0,1
106,0,0
107,0,0
109,71,10
110,36,18
111,3,5
112,34,7
113,15,6
114,22,6
115,47,38
116,5,1
117,58,63
118,10,5
119,6,32
120,3,7
121,17,106
122,13,14
123,6,5
124,25,22
125,11,46
128,112,11
129,2,0
130,6,5
131,15,7
132,84,66
133,89,141
134,29,15
136,82,42
137,125,91
138,2,4
140,7,5
141,14,31
142,0,0
143,7,4
144,134,90
145,0,1
146,6,5
148,417,0
149,81,11
150,97,65
151,516,18
153,185,82
155,1,12
156,0,0
158,54,55
159,4,3
160,27,19
161,178,203
162,43,15
163,1,0
164,0,0
166,0,0
167,81,58
168,13,13
169,4,2
170,4,2
171,18,9
172,4,3
173,3,8
174,13,45
175,0,0
176,10,13
177,46,50
178,12,13
179,19,27
180,4,2
181,134,46
182,35,2
184,5,13
185,14,8
186,0,0
187,32,24
188,65,44
189,71,21
190,31,60
191,26,14
194,2,1
195,13,9
200,20,13
201,6,11
202,7,22
203,3,17
204,2,2
205,89,58
206,5,6
207,36,20
208,7,3
209,194,158
210,39,8
211,0,0
213,4,1
214,6,8
215,0,21
216,0,5
218,35,26
219,12,14
220,16,8
221,55,34
222,0,0
223,36,56
225,1,0
226,19,19
227,29,22
228,0,0
229,0,0
230,30,248
231,39,9
232,12,10
235,0,2
236,6,14
237,31,187
238,4,2
239,459,146
240,114,82
241,2,3
242,4,4
243,43,111
244,57,44
245,15,6
246,5,2
248,16,2
249,3,6
250,292,514
251,396,7
252,627,592
253,63,53
256,72,48
257,15,19
258,216,66
260,4,2
261,64,88
262,31,2
263,0,0
264,28,43
265,1,9
266,145,123
267,47,17
268,126,120
269,59,88
270,0,0
271,4,2
272,26,8
273,0,0
274,130,76
275,59,42
276,21,103
280,0,0
281,0,0
282,27,4
283,99,75
284,200,5
286,289,575
287,15,328
288,96,74
289,495,173
292,850,102
293,0,0
295,6,8
296,25,17
297,4,1
298,0,1
301,10,7
303,4,9
304,15,14
307,0,9
308,1,5
309,0,5
310,14,8
311,29,53
313,16,6
314,0,0
315,0,0
316,0,22
317,114,83
318,72,98
319,0,0
320,21,38
321,233,190
323,105,71
325,63,94
326,0,0
327,65,32
329,101,100
330,20,17
331,4,4
332,0,3
333,2,0
334,35,44
335,50,57
337,6,0
340,761,95
341,14,92
342,15,29
343,0,11
344,72,158
345,173,25
346,13,109
347,6,84
349,6,145
350,31,40
352,143,4
353,51,50
354,0,0
355,32,54
356,78,71
358,58,28
359,298,40
360,21,15
361,22,5
362,74,81
363,171,2
364,5,0
365,11,0
366,15,33
367,234,20
368,73,26
369,57,47
370,89,82
371,29,17
372,16,41
373,0,1
374,0,31
375,0,85
376,110,48
377,12,23
378,10,18
379,302,127
380,4,3
381,2,0
382,6,15
383,7,55
384,7,4
385,15,12
387,13,13
388,8,1
389,0,0
390,94,81
391,2,54
392,1,3
393,8,6
394,86,126
397,112,64
399,0,0
400,0,48
401,55,12
402,13,2
403,26,18
404,41,6
405,12,3
406,7,6
407,0,0
408,14,6
409,86,20
411,75,20
412,773,71
414,60,76
415,59,58
416,94,87
417,0,0
418,0,0
419,17,20
421,0,0
422,128,2
423,2,51
424,47,311
426,82,14
427,17,17
428,25,70
429,72,14
431,3,4
432,8,2
433,11,23
434,170,142
435,10,9
436,9,39
437,20,43
438,42,14
439,103,109
440,92,65
443,6,5
444,0,0
446,4,3
447,2,4
448,4,59
449,1,4
452,0,177
453,141,8
454,0,0
459,10,36
460,69,155
461,0,0
463,80,127
464,0,0
465,33,9
467,10,0
469,35,21
470,22,36
473,0,0
474,1,1
475,0,5
476,226,142
478,27,132
479,3,5
481,10,8
482,0,0
485,0,0
486,0,0
487,75,68
488,20,9
489,113,34
490,41,7
491,61,88
492,24,5
493,17,6
494,491,19
496,534,18
497,496,82
500,11,31
501,8,31
502,17,66
503,22,119
504,4,47
505,8,9
506,15,11
507,14,5
508,46,19
509,18,63
510,0,0
511,329,162
512,34,20
513,2,2
514,196,294
515,62,33
516,2,67
517,7,21
518,4,24
519,92,60
521,621,24
524,50,67
525,15,3
526,0,0
