edgeID,DAY,NIGHT
0,44,46
1,7,51
2,36,48
3,87,46
4,8,1
5,1,6
7,36,18
8,427,226
9,47,46
10,0,0
11,4,79
12,0,0
13,60,13
14,2,33
15,823,36
16,0,0
17,4,73
18,7,0
19,627,394
20,5,21
21,0,0
22,12,8
23,67,44
24,99,77
25,2,0
26,12,5
27,46,44
29,56,32
33,26,42
34,48,109
35,22,0
36,28,0
37,11,42
38,50,40
39,0,0
40,16,211
41,27,30
43,5,9
44,35,9
45,2,2
46,4,4
47,11,4
48,4,14
49,326,9
50,29,33
51,379,1
52,127,62
53,263,44
54,74,32
55,20,159
56,0,0
57,5,43
59,44,29
60,2,0
62,81,52
63,4,20
64,3,0
66,172,67
67,301,74
68,78,237
69,175,178
70,237,33
71,41,19
72,104,77
73,35,24
76,8,69
77,0,0
78,2,0
79,5,10
80,21,5
81,47,162
82,15,12
83,3,2
85,8,3
86,5,4
87,15,9
88,27,10
89,593,61
90,0,0
91,3,4
92,11,2
95,118,72
99,41,19
100,177,54
101,5,34
103,0,0
106,0,0
107,0,0
109,56,11
110,27,10
111,1,2
112,37,11
113,10,4
114,20,6
115,66,24
116,3,7
117,88,73
118,8,3
119,2,15
120,4,15
121,13,85
122,6,11
123,7,2
124,19,24
125,16,37
128,126,14
129,0,0
130,6,4
131,8,6
132,79,53
133,84,136
134,33,7
136,86,38
137,136,120
138,7,3
140,2,8
141,13,33
142,0,0
143,3,0
144,145,85
145,0,1
146,3,12
148,447,1
149,67,2
150,105,58
151,508,20
153,194,67
155,2,4
156,0,0
158,67,59
159,4,6
160,12,7
161,188,211
162,29,17
163,0,0
164,0,1
166,0,0
167,78,51
168,21,15
169,9,6
170,6,4
171,22,18
172,6,1
173,6,3
174,16,33
175,0,0
176,11,11
177,64,38
178,23,13
179,14,20
180,7,6
181,163,41
182,39,8
184,2,11
185,23,10
186,0,0
187,45,13
188,75,40
189,75,28
190,49,50
191,31,9
194,6,0
195,27,8
200,19,13
201,7,10
202,10,9
203,7,21
204,1,0
205,73,76
206,3,6
207,32,16
208,11,0
209,202,120
210,27,7
211,4,2
213,8,4
214,8,2
215,0,15
216,1,8
218,37,9
219,19,10
220,16,7
221,42,47
222,0,0
223,33,45
225,2,0
226,17,22
227,26,18
228,0,0
229,0,0
230,34,254
231,38,5
232,23,7
235,0,0
236,3,4
237,24,135
238,10,8
239,563,122
240,121,78
241,7,4
242,4,6
243,70,107
244,79,45
245,16,10
246,4,5
248,5,5
249,1,4
250,312,402
251,390,5
252,607,509
253,68,39
256,87,44
257,27,36
258,230,80
260,4,1
261,73,92
262,29,11
263,0,0
264,18,38
265,8,10
266,182,103
267,23,23
268,130,143
269,70,106
270,0,0
271,3,1
272,20,12
273,0,0
274,134,91
275,68,40
276,22,86
280,0,0
281,0,0
282,31,8
283,104,50
284,178,1
286,299,506
287,18,319
288,90,57
289,554,161
292,939,70
293,0,0
295,6,11
296,18,12
297,4,13
298,6,0
301,4,6
303,20,21
304,23,11
307,0,21
308,0,4
309,2,3
310,2,2
311,22,37
313,4,8
314,0,1
315,2,3
316,4,20
317,110,89
318,94,66
319,0,0
320,22,43
321,239,205
323,138,77
325,49,80
326,0,0
327,62,35
329,99,73
330,25,17
331,3,3
332,0,6
333,3,2
334,28,35
335,42,50
337,8,0
340,882,95
341,28,101
342,17,20
343,0,6
344,71,155
345,141,17
346,21,102
347,10,67
349,10,147
350,22,39
352,94,4
353,43,71
354,0,0
355,49,64
356,90,71
358,66,20
359,292,45
360,8,8
361,9,14
362,104,78
363,140,8
364,7,0
365,7,0
366,8,40
367,274,14
368,94,46
369,58,65
370,87,99
371,46,12
372,19,34
373,0,0
374,0,16
375,0,74
376,133,32
377,15,35
378,9,30
379,313,136
380,8,1
381,0,1
382,7,23
383,13,53
384,10,7
385,4,11
387,19,16
388,4,7
389,1,0
390,101,98
391,0,67
392,0,14
393,9,10
394,98,121
397,131,72
399,0,0
400,0,41
401,65,17
402,26,12
403,25,18
404,34,2
405,13,2
406,14,0
407,0,0
408,8,3
409,85,12
411,64,26
412,872,73
414,55,60
415,60,61
416,82,50
417,0,0
418,0,0
419,10,7
421,2,0
422,95,8
423,7,51
424,59,244
426,84,17
427,17,18
428,26,72
429,50,16
431,0,2
432,8,1
433,21,25
434,221,125
435,9,4
436,13,36
437,32,48
438,40,12
439,100,103
440,89,55
443,8,13
444,1,1
446,3,9
447,2,8
448,2,62
449,0,4
452,1,147
453,147,4
454,0,0
459,4,37
460,56,149
461,0,0
463,48,109
464,0,0
465,10,3
467,10,0
469,54,29
470,27,45
473,0,0
474,3,1
475,4,4
476,240,142
478,41,135
479,6,5
481,10,7
482,3,1
485,0,0
486,0,0
487,82,64
488,32,7
489,124,42
490,54,11
491,74,74
492,26,10
493,19,3
494,536,28
496,605,28
497,503,86
500,16,35
501,9,41
502,9,61
503,29,101
504,3,36
505,13,1
506,5,12
507,8,6
508,58,21
509,26,60
510,0,0
511,339,181
512,28,16
513,2,0
514,172,294
515,54,42
516,0,37
517,14,9
518,2,19
519,86,51
521,610,25
524,52,73
525,20,12
526,0,0
527,5,3
529,0,55
531,7,278
532,271,61
533,26,12
534,107,91
535,45,24
536,16,89
537,59,11
538,40,21
539,165,124
541,240,158
542,108,51
543,202,208
544,15,3
545,48,12
546,37,25
547,31,137
548,16,137
549,3,6
550,75,36
551,144,189
552,106,94
553,100,90
554,3,1
555,145,145
556,0,0
557,443,30
559,0,31
560,168,160
562,21,34
563,0,0
564,0,69
566,0,0
567,0,0
568,0,0
569,6,0
571,2,1
572,0,0
574,177,22
587,61,43
588,14,9
589,2,12
590,14,10
591,31,9
592,1,6
593,504,72
594,6,30
595,236,534
596,120,37
598,61,29
599,28,7
600,121,1
601,14,32
603,0,2
605,18,35
606,153,92
607,47,50
608,3,7
611,77,105
612,71,38
613,13,8
614,210,138
615,27,5
616,94,15
617,29,63
618,465,51
619,46,56
620,5,55
621,24,34
622,37,53
623,14,0
624,70,45
625,73,164
626,28,60
627,0,0
628,181,57
629,58,3
630,33,12
631,0,0
633,11,12
634,146,7
635,20,27
636,1,1
637,2,7
638,0,3
639,12,73
640,1,5
641,0,0
642,27,19
643,11,4
646,0,1
647,19,6
648,194,154
649,46,20
650,0,0
653,4,7
655,109,53
656,4,6
658,18,22
659,461,245
661,153,7
662,664,16
663,1,139
664,7,4
665,64,3
666,4,0
667,61,0
668,6,109
670,0,5
672,4,36
673,49,45
674,19,45
675,19,15
676,5,38
677,51,49
678,199,120
679,62,18
680,129,111
681,58,134
682,211,204
683,22,7
684,9,10
685,0,2
686,66,80
687,0,0
688,68,80
690,0,17
691,10,75
692,1,29
693,12,16
694,5,6
695,7,26
696,10,10
697,6,1
698,0,0
699,5,49
700,6,49
702,7,27
703,43,41
704,1,27
706,158,89
707,0,0
708,56,46
709,54,65
710,2,2
711,157,199
712,8,2
713,5,4
715,111,243
716,29,16
717,6,30
718,142,94
719,8,24
720,222,139
722,83,107
723,27,40
724,61,66
725,51,61
727,5,2
728,4,9
729,0,8
732,5,4
733,42,7
735,0,1
736,2,0
737,16,64
738,32,53
739,9,19
740,6,110
741,0,0
742,22,9
743,79,40
744,62,94
745,110,83
746,61,75
747,69,48
748,103,50
749,198,38
752,8,4
754,32,53
755,28,51
756,10,3
757,49,11
758,66,14
759,14,6
760,0,0
761,3,0
762,2,0
763,4,3
764,1,3
765,9,7
769,16,11
770,13,7
772,25,34
774,12,2
775,16,16
776,2,0
779,16,4
782,0,0
785,11,8
786,22,80
787,9,4
788,0,0
789,122,75
790,5,18
791,14,15
793,7,17
794,0,7
795,0,0
796,0,0
797,87,39
798,58,56
799,0,0
800,75,52
801,3,2
802,13,28
805,419,203
806,19,53
807,104,63
808,113,88
809,0,0
810,115,36
811,0,0
812,0,0
813,51,47
814,0,0
815,46,68
816,12,6
817,195,145
818,217,3
819,0,0
820,264,214
821,74,29
822,56,9
823,0,0
825,134,125
826,208,160
829,62,37
830,59,41
831,66,55
832,6,6
833,31,38
835,31,36
836,23,42
837,10,2
839,110,69
840,53,96
841,166,171
844,10,2
845,10,6
848,4,0
849,7,4
853,0,7
854,1,4
855,16,8
856,2,0
857,21,6
860,0,0
861,13,11
862,3,2
864,3,4
865,0,3
868,0,0
870,4,0
871,9,1
872,17,9
874,2,9
875,14,0
876,0,2
879,15,24
880,39,4
881,26,4
882,13,22
883,2,134
884,51,151
885,62,16
886,301,120
887,14,76
888,173,54
889,325,578
890,1,0
892,21,4
893,45,47
894,3,8
896,28,44
897,3,3
898,1,2
899,3,2
901,3,2
902,5,11
904,32,14
905,2,0
906,0,0
907,6,2
908,234,498
909,124,107
910,116,103
911,15,18
913,25,2
914,0,16
915,5,4
916,2,4
919,48,66
920,0,0
922,35,18
923,1,5
926,34,12
927,0,0
935,67,12
936,201,109
937,0,0
938,15,21
940,10,4
941,0,0
945,3,5
946,7,11
947,20,99
948,1,2
950,11,10
951,0,0
952,0,0
954,36,13
956,20,16
957,60,77
959,20,7
960,17,0
962,32,155
963,10,0
964,0,0
965,0,0
967,10,3
968,85,25
971,50,48
972,10,3
973,0,0
975,25,2
976,0,0
979,2,19
980,14,17
981,1,2
984,44,20
985,73,48
986,8,0
992,6,8
993,30,22
994,58,11
995,110,27
996,118,27
997,121,37
998,19,29
1000,17,16
1002,56,42
1003,46,63
1004,0,6
1005,5,2
1013,47,27
1014,43,12
1015,258,9
1017,0,0
1018,13,30
1019,104,73
1020,11,21
1021,37,71
1022,24,2
1024,26,1
1025,40,18
