edgeID,DAY,NIGHT
0,58,67
1,6,79
2,42,124
3,110,90
4,19,10
5,0,3
7,56,20
8,633,327
9,76,88
10,0,0
11,21,141
12,0,0
13,91,11
14,3,65
15,1066,59
16,0,0
17,2,107
18,8,2
19,837,582
20,6,31
21,0,0
22,32,8
23,113,64
24,139,94
25,2,2
26,18,9
27,78,77
29,92,53
33,46,80
34,72,164
35,19,0
36,34,0
37,14,56
38,79,70
39,0,0
40,22,349
41,35,62
43,2,17
44,35,22
45,0,3
46,7,8
47,25,6
48,3,8
49,385,21
50,40,52
51,471,6
52,193,77
53,303,62
54,104,33
55,29,155
56,0,0
57,13,76
59,78,35
60,1,0
62,78,82
63,12,17
64,13,5
66,213,73
67,441,95
68,112,357
69,187,249
70,338,54
71,62,30
72,162,137
73,71,43
76,3,100
77,0,0
78,3,6
79,6,22
80,21,11
81,74,245
82,28,13
83,6,12
85,15,8
86,3,5
87,18,8
88,32,28
89,779,71
90,0,0
91,7,9
92,8,4
95,173,111
99,59,23
100,181,68
101,11,38
103,0,0
106,0,0
107,0,0
109,102,10
110,27,9
111,3,6
112,49,17
113,10,10
114,36,19
115,74,36
116,9,2
117,107,111
118,10,4
119,6,42
120,2,15
121,24,126
122,18,15
123,5,11
124,21,35
125,18,54
128,175,18
129,4,2
130,13,9
131,8,9
132,105,97
133,116,186
134,31,15
136,113,74
137,164,145
138,9,3
140,7,19
141,17,38
142,0,0
143,4,1
144,162,97
145,0,0
146,11,9
148,588,0
149,118,6
150,146,69
151,745,24
153,274,83
155,2,14
156,0,0
158,79,79
159,3,5
160,50,22
161,254,250
162,39,18
163,1,0
164,0,5
166,0,0
167,103,81
168,30,26
169,9,7
170,11,8
171,19,19
172,7,3
173,7,7
174,13,55
175,0,0
176,12,14
177,80,72
178,31,19
179,32,45
180,4,2
181,223,77
182,33,2
184,11,27
185,13,17
186,0,0
187,61,23
188,88,62
189,96,35
190,56,75
191,35,11
194,11,4
195,26,7
200,19,21
201,5,14
202,16,15
203,10,42
204,0,2
205,109,96
206,5,9
207,75,26
208,14,2
209,252,198
210,48,5
211,4,5
213,3,2
214,9,3
215,0,25
216,0,10
218,38,26
219,29,16
220,16,19
221,56,53
222,0,0
223,46,57
225,0,1
226,18,14
227,45,45
228,0,0
229,0,0
230,44,324
231,57,8
232,11,6
235,1,0
236,10,1
237,47,219
238,12,9
239,613,185
240,158,125
241,3,2
242,9,12
243,63,176
244,85,59
245,25,19
246,7,8
248,17,9
249,7,2
250,404,626
251,476,11
252,831,865
253,79,71
256,104,56
257,22,28
258,277,99
260,9,3
261,86,83
262,28,7
263,0,0
264,21,70
265,7,6
266,231,145
267,26,32
268,183,145
269,86,109
270,0,0
271,1,6
272,23,30
273,0,1
274,178,132
275,97,86
276,10,110
280,0,2
281,0,0
282,48,7
283,145,90
284,202,9
286,425,849
287,24,487
288,107,86
289,711,226
292,1081,126
293,0,1
295,4,23
296,24,30
297,9,15
298,4,2
301,11,5
303,12,23
304,26,8
307,4,11
308,1,7
309,0,5
310,6,11
311,74,84
313,14,18
314,0,0
315,0,0
316,4,24
317,184,139
318,79,117
319,0,0
320,18,52
321,316,277
323,149,108
325,68,107
326,0,0
327,120,30
329,117,138
330,34,18
331,0,2
332,0,3
333,0,2
334,51,75
335,56,96
337,14,5
340,1012,150
341,46,140
342,14,26
343,0,15
344,83,216
345,228,41
346,37,134
347,6,94
349,10,196
350,38,43
352,168,11
353,70,55
354,0,0
355,50,64
356,130,100
358,99,15
359,387,54
360,29,18
361,27,20
362,128,93
363,196,7
364,3,0
365,13,0
366,17,58
367,322,20
368,104,55
369,77,108
370,116,110
371,58,23
372,23,69
373,0,0
374,1,22
375,0,102
376,158,77
377,27,44
378,29,22
379,469,176
380,6,0
381,0,2
382,2,28
383,20,76
384,2,9
385,8,10
387,31,17
388,9,8
389,0,0
390,134,145
391,1,70
392,1,6
393,10,2
394,130,147
397,141,112
399,0,0
400,0,47
401,85,30
402,29,8
403,28,19
404,62,8
405,22,3
406,16,5
407,0,0
408,13,9
409,103,26
411,73,31
412,1023,129
414,79,91
415,89,66
416,131,98
417,0,0
418,0,0
419,7,28
421,1,0
422,147,9
423,0,44
424,76,424
426,97,24
427,17,21
428,42,82
429,94,30
431,6,9
432,11,6
433,30,33
434,273,170
435,0,13
436,13,37
437,42,43
438,29,20
439,172,143
440,121,78
443,26,7
444,0,1
446,2,7
447,0,5
448,4,60
449,7,9
452,0,233
453,203,4
454,0,0
459,7,58
460,82,222
461,0,0
463,93,158
464,0,0
465,36,13
467,15,0
469,73,58
470,42,56
473,0,0
474,6,3
475,7,11
476,285,190
478,40,254
479,5,11
481,9,10
482,2,1
485,0,0
486,0,0
487,127,99
488,34,11
489,165,51
490,70,5
491,90,128
492,40,6
493,15,6
494,672,36
496,755,27
497,712,122
500,25,60
501,22,57
502,34,105
503,24,165
504,6,73
505,12,8
506,17,22
507,12,11
508,62,20
509,38,81
510,0,0
511,470,259
512,71,34
513,0,2
514,190,429
515,73,29
516,2,69
517,10,36
518,5,29
519,117,73
521,752,43
524,85,127
525,23,7
526,1,0
527,5,7
529,1,96
531,9,450
532,275,69
533,28,5
534,128,149
535,42,39
536,27,111
537,83,31
538,68,24
539,248,175
541,374,216
542,163,80
543,298,320
544,17,5
545,50,23
546,40,33
547,40,209
548,34,198
549,11,15
550,74,47
551,207,306
552,144,116
553,120,152
554,9,3
555,174,209
556,1,4
557,549,29
559,0,25
560,186,182
562,39,35
563,0,0
564,0,81
566,0,0
567,0,0
568,0,0
569,10,8
571,5,3
572,0,0
574,279,23
587,62,42
588,19,11
589,5,17
590,21,22
591,44,8
592,3,6
593,699,130
594,21,28
595,320,783
596,154,41
598,79,37
599,41,11
600,196,1
601,16,42
603,7,2
605,41,54
606,196,121
607,71,79
608,0,6
611,94,186
612,98,53
613,23,12
614,280,223
615,20,8
616,121,23
617,27,99
618,584,68
619,51,61
620,3,62
621,21,43
622,53,70
623,15,6
624,85,48
625,109,247
626,34,86
627,0,0
628,209,80
629,73,5
630,38,11
631,0,0
633,16,7
634,217,10
635,30,28
636,0,0
637,3,10
638,1,0
639,29,96
640,2,4
641,0,0
642,60,26
643,26,5
646,1,0
647,42,14
648,258,221
649,64,18
650,0,0
653,15,14
655,147,55
656,9,0
658,30,33
659,630,322
661,211,7
662,1005,36
663,2,227
664,12,5
665,84,7
666,2,1
667,87,3
668,23,150
670,0,4
672,10,48
673,53,72
674,31,85
675,12,17
676,8,41
677,87,71
678,272,219
679,85,50
680,201,177
681,85,211
682,334,327
683,37,27
684,5,11
685,3,3
686,104,128
687,0,1
688,106,129
690,2,7
691,5,124
692,3,55
693,21,16
694,14,4
695,11,23
696,16,14
697,9,0
698,0,0
699,5,79
700,5,79
702,10,19
703,65,58
704,7,47
706,224,113
707,0,0
708,81,65
709,66,118
710,2,8
711,196,267
712,17,6
713,16,8
715,143,327
716,45,22
717,7,25
718,156,138
719,9,40
720,243,220
722,90,132
723,48,34
724,71,104
725,64,96
727,13,6
728,6,8
729,12,14
732,8,5
733,33,24
735,0,0
736,1,2
737,11,81
738,26,63
739,4,21
740,2,160
741,0,0
742,26,9
743,114,94
744,65,143
745,132,108
746,72,100
747,108,58
748,134,99
749,212,76
752,3,4
754,28,68
755,20,66
756,16,6
757,50,18
758,103,22
759,10,7
760,0,0
761,1,4
762,1,0
763,7,4
764,3,11
765,13,13
769,24,16
770,24,8
772,31,44
774,14,4
775,16,12
776,7,1
779,7,3
782,0,0
785,16,2
786,20,120
787,14,4
788,0,0
789,194,112
790,22,13
791,13,16
793,21,24
794,1,1
795,0,0
796,0,0
797,119,72
798,78,64
799,0,0
800,92,46
801,13,4
802,7,37
805,499,300
806,30,82
807,106,78
808,143,104
809,0,0
810,166,45
811,0,0
812,0,0
813,73,66
814,0,0
815,78,116
816,22,15
817,264,247
818,265,0
819,0,0
820,364,351
821,130,39
822,45,18
823,0,0
825,189,179
826,237,205
829,79,67
830,70,71
831,56,100
832,19,9
833,65,56
835,61,59
836,34,61
837,14,8
839,147,115
840,84,130
841,234,203
844,4,2
845,7,11
848,1,1
849,1,2
853,0,6
854,2,3
855,11,9
856,5,0
857,5,1
860,0,0
861,17,15
862,6,0
864,5,8
865,2,9
