edgeID,DAY,NIGHT
0,32,67
1,7,54
2,46,96
3,128,77
4,12,1
5,3,3
7,28,19
8,477,318
9,58,81
10,0,0
11,8,119
12,0,0
13,54,6
14,5,47
15,904,48
16,0,0
17,0,101
18,11,3
19,694,490
20,3,29
21,0,0
22,16,4
23,97,59
24,134,95
25,2,2
26,21,3
27,66,32
29,82,54
33,36,47
34,60,137
35,20,0
36,25,0
37,17,66
38,51,46
39,0,0
40,27,276
41,46,55
43,10,21
44,33,16
45,2,2
46,4,4
47,10,3
48,2,13
49,357,23
50,33,56
51,436,5
52,144,76
53,283,65
54,95,47
55,33,147
56,0,0
57,14,73
59,55,28
60,1,1
62,76,58
63,3,24
64,0,6
66,174,93
67,344,79
68,73,335
69,164,229
70,267,41
71,60,20
72,121,112
73,70,29
76,10,79
77,0,0
78,1,11
79,1,10
80,11,1
81,46,208
82,10,5
83,4,12
85,12,5
86,6,5
87,17,15
88,39,19
89,674,79
90,0,0
91,8,4
92,8,3
95,179,104
99,48,26
100,208,83
101,11,41
103,0,4
106,0,0
107,0,0
109,83,8
110,37,21
111,4,7
112,35,10
113,2,3
114,32,16
115,55,43
116,6,9
117,90,56
118,13,1
119,1,27
120,4,8
121,34,99
122,25,16
123,3,8
124,17,35
125,31,46
128,132,28
129,3,0
130,8,0
131,12,5
132,86,97
133,99,179
134,29,10
136,85,46
137,180,113
138,7,4
140,2,10
141,22,58
142,0,0
143,1,2
144,172,90
145,4,0
146,5,10
148,490,1
149,87,10
150,118,77
151,677,26
153,227,90
155,3,11
156,0,0
158,74,60
159,7,9
160,27,12
161,203,228
162,49,15
163,3,0
164,1,3
166,0,0
167,110,70
168,23,23
169,8,6
170,6,10
171,35,25
172,1,7
173,4,10
174,20,60
175,0,0
176,9,9
177,68,62
178,22,12
179,32,45
180,11,0
181,189,81
182,28,6
184,13,15
185,9,8
186,0,0
187,33,12
188,88,47
189,101,24
190,41,78
191,24,12
194,7,1
195,23,8
200,19,10
201,6,7
202,13,15
203,11,28
204,1,2
205,112,87
206,14,1
207,68,31
208,3,3
209,216,165
210,36,8
211,0,2
213,1,0
214,5,4
215,1,23
216,0,7
218,34,20
219,18,20
220,18,13
221,58,48
222,0,0
223,48,59
225,3,0
226,15,15
227,31,35
228,0,0
229,0,0
230,27,291
231,46,9
232,12,8
235,2,1
236,4,4
237,29,159
238,9,2
239,594,172
240,129,107
241,1,7
242,15,8
243,57,140
244,81,55
245,14,12
246,5,5
248,13,6
249,12,3
250,429,581
251,427,9
252,756,723
253,74,56
256,83,55
257,23,26
258,268,81
260,7,4
261,103,98
262,29,3
263,0,0
264,26,64
265,3,7
266,176,112
267,32,35
268,164,159
269,64,90
270,0,0
271,6,7
272,22,16
273,0,1
274,169,98
275,97,50
276,35,137
280,0,0
281,0,0
282,28,7
283,130,92
284,218,6
286,357,708
287,14,412
288,108,63
289,586,174
292,1080,120
293,0,0
295,5,13
296,29,21
297,10,6
298,0,1
301,3,3
303,10,19
304,19,15
307,0,14
308,0,2
309,0,1
310,16,8
311,32,55
313,8,8
314,0,0
315,0,3
316,1,14
317,124,100
318,61,79
319,0,0
320,22,66
321,277,282
323,161,80
325,59,125
326,0,0
327,97,45
329,127,133
330,17,9
331,0,3
332,0,2
333,2,0
334,47,67
335,52,74
337,8,2
340,993,98
341,35,100
342,18,25
343,0,22
344,99,162
345,216,26
346,18,171
347,14,127
349,11,135
350,28,45
352,124,0
353,71,69
354,0,0
355,43,65
356,97,80
358,80,23
359,330,43
360,20,11
361,24,19
362,106,80
363,200,4
364,3,0
365,13,0
366,13,51
367,292,16
368,102,48
369,93,70
370,113,98
371,44,25
372,21,61
373,0,2
374,1,24
375,0,68
376,137,47
377,12,19
