edgeID,DAY,NIGHT
0,49,27
1,11,48
2,37,83
3,64,57
4,7,0
5,4,5
7,27,11
8,454,234
9,43,70
10,0,0
11,6,89
12,0,0
13,68,8
14,3,17
15,764,40
16,0,0
17,2,77
18,11,9
19,615,387
20,2,10
21,0,0
22,13,4
23,85,44
24,125,57
25,1,0
26,18,7
27,63,37
29,83,48
33,40,38
34,46,137
35,21,1
36,19,0
37,14,24
38,53,36
39,0,0
40,22,215
41,23,27
43,10,7
44,29,9
45,0,0
46,8,1
47,7,3
48,3,11
49,296,16
50,33,45
51,359,3
52,129,46
53,246,62
54,81,29
55,17,133
56,0,0
57,13,45
59,72,29
60,1,1
62,76,70
63,6,21
64,3,1
66,173,87
67,274,55
68,80,251
69,120,169
70,203,45
71,33,23
72,97,80
73,41,17
76,5,64
77,0,0
78,2,7
79,6,15
80,14,5
81,56,186
82,14,14
83,1,6
85,8,3
86,4,2
87,7,14
88,29,16
89,545,49
90,0,0
91,6,7
92,5,3
95,145,81
99,32,13
100,126,36
101,3,31
103,0,0
106,0,0
107,0,0
109,73,8
110,37,11
111,3,4
112,30,8
113,2,4
114,24,10
115,47,33
116,6,1
117,87,77
118,5,3
119,2,26
120,4,6
121,25,92
122,17,9
123,5,9
124,20,22
125,26,34
128,128,22
129,1,2
130,6,4
131,13,9
132,82,64
133,89,159
134,37,15
136,83,39
137,132,103
138,3,4
140,4,9
141,8,38
142,0,0
143,2,2
144,103,68
145,1,1
146,12,10
148,390,1
149,53,8
150,79,60
151,596,19
153,151,64
155,3,9
156,0,0
158,50,58
159,4,7
160,36,13
161,165,217
162,37,11
163,1,0
164,0,4
166,0,0
167,71,49
168,7,6
169,10,4
170,0,6
171,21,12
172,3,7
173,2,4
174,8,35
175,0,0
176,10,11
177,54,39
178,14,13
179,20,27
180,4,0
181,125,43
182,32,9
184,12,3
185,9,11
186,0,0
187,33,11
188,78,32
189,81,26
190,31,51
191,32,16
194,4,3
195,24,10
200,28,12
201,3,4
202,7,13
203,15,31
204,0,3
205,112,52
206,4,2
207,61,16
208,7,1
209,149,123
210,33,15
211,2,0
213,3,0
214,5,0
215,0,18
216,0,14
218,23,16
219,15,11
220,13,13
221,44,38
222,0,0
223,38,42
225,0,0
226,17,18
227,33,22
228,0,0
229,0,0
230,26,252
231,36,7
232,7,6
235,2,2
236,5,13
237,14,166
238,18,11
239,495,153
240,121,87
241,1,2
242,2,8
243,70,122
244,52,41
245,13,11
246,5,0
248,9,0
249,5,1
250,321,458
251,392,6
252,605,576
253,78,37
256,67,45
257,25,28
258,195,67
260,6,5
261,72,60
262,31,6
263,0,0
264,18,38
265,5,7
266,164,107
267,26,13
268,154,132
269,53,75
270,0,0
271,3,5
272,16,12
273,0,2
274,114,83
275,66,56
276,19,123
280,0,1
281,0,0
282,28,5
283,132,68
284,143,3
286,283,575
287,17,375
288,97,67
289,478,172
292,876,90
293,0,0
295,7,6
296,19,35
297,8,5
298,6,0
301,8,4
303,12,25
304,10,7
307,2,12
308,0,0
309,0,4
310,10,2
311,22,62
313,8,8
314,0,3
315,2,2
316,1,17
317,114,87
318,56,70
319,0,0
320,24,55
321,238,213
323,128,76
325,61,82
326,0,0
327,91,30
329,90,98
330,17,8
331,0,2
332,0,10
333,2,1
334,38,41
335,41,50
337,6,0
340,806,91
341,29,88
342,19,24
343,0,11
344,66,144
345,187,27
346,11,135
347,6,94
349,9,131
350,24,31
352,92,3
353,48,54
354,0,0
355,45,73
356,76,66
358,78,33
359,256,46
360,20,15
361,14,11
362,109,68
363,160,7
364,7,0
365,13,0
366,10,39
367,236,16
368,68,44
369,48,69
370,100,77
371,44,12
372,15,35
373,0,0
374,0,16
375,0,80
376,129,38
377,9,24
378,16,17
379,287,169
380,7,1
381,0,2
382,7,19
383,7,47
384,7,5
385,3,4
387,15,18
388,2,1
389,0,0
390,79,120
391,5,57
392,3,5
393,4,3
394,71,130
397,113,78
399,0,0
400,0,42
401,77,27
402,21,10
403,13,18
404,42,9
405,22,0
406,7,0
407,0,0
408,11,7
409,75,14
411,58,25
412,815,75
414,50,60
415,74,55
416,95,80
417,0,0
418,0,0
419,14,14
421,4,0
422,113,7
423,7,53
424,52,254
426,84,12
427,12,14
428,26,66
429,48,10
431,1,3
432,4,3
433,17,26
434,195,134
435,15,7
436,11,27
437,25,38
438,26,18
439,90,108
440,104,42
443,8,14
444,0,0
446,0,2
447,0,2
448,2,56
449,4,6
452,0,149
453,170,3
454,0,0
459,9,39
460,51,158
461,0,0
463,70,126
464,0,0
465,18,6
467,9,1
469,53,23
470,22,46
473,0,0
474,4,0
475,1,0
476,211,155
478,42,136
479,2,7
481,12,8
482,0,1
485,0,0
486,0,0
487,83,76
488,45,13
489,112,33
490,58,5
491,66,94
492,25,4
493,17,2
494,518,33
496,553,32
497,540,94
500,17,31
501,17,41
502,10,80
503,27,115
504,4,43
505,7,6
506,11,13
507,8,17
508,55,26
509,13,89
510,0,0
511,276,192
512,38,16
513,0,2
514,163,339
515,91,43
516,2,37
517,8,14
518,3,17
519,98,39
521,609,37
524,55,58
525,16,11
526,0,1
527,3,4
529,5,80
531,5,279
532,214,64
533,23,12
534,93,108
535,40,31
536,11,72
537,70,9
538,47,15
539,210,111
541,313,135
542,139,36
543,249,236
544,26,9
545,40,11
546,33,31
547,34,150
548,22,148
549,4,11
550,47,39
551,155,203
552,111,106
553,77,81
554,7,2
555,134,174
556,4,7
557,414,23
559,0,24
560,133,139
562,19,33
563,0,0
564,0,68
566,0,0
567,0,0
568,0,0
569,1,3
571,7,1
572,0,0
574,161,23
587,47,41
588,15,15
589,5,28
590,13,12
591,33,16
592,0,6
593,531,89
594,9,30
595,217,593
596,109,48
598,54,23
599,21,6
600,141,3
601,15,26
603,6,1
605,26,43
606,143,89
607,50,44
608,3,1
611,83,113
612,54,60
613,25,8
614,184,156
615,14,8
616,87,10
617,35,65
618,444,41
619,38,38
620,3,35
621,23,23
622,42,56
623,11,6
624,90,30
625,72,166
626,25,66
627,0,0
628,153,41
629,58,4
630,40,12
631,0,0
633,11,9
634,151,9
635,18,15
636,0,2
637,8,11
638,2,0
639,25,74
640,1,2
641,0,0
642,42,17
643,12,7
646,0,0
647,32,10
648,221,167
649,35,18
650,0,0
653,6,13
655,107,39
656,4,2
658,18,27
659,446,216
661,176,8
662,747,14
663,1,139
664,11,10
665,54,9
666,1,4
667,47,8
668,26,118
670,1,4
672,9,55
673,38,40
674,14,45
675,7,12
676,6,44
677,45,61
678,177,155
679,73,26
680,140,116
681,67,148
682,228,215
683,22,21
684,9,7
685,2,2
686,51,109
687,0,3
688,53,108
690,2,5
691,8,95
692,2,39
693,10,12
694,6,3
695,5,32
696,18,22
697,4,9
698,0,0
699,3,65
700,6,67
702,4,20
703,58,53
704,4,25
706,170,59
707,0,0
708,62,41
709,43,57
710,2,4
711,138,235
712,7,3
713,7,3
715,65,262
716,26,25
717,0,24
718,130,126
719,5,21
720,209,162
722,77,101
723,47,23
724,53,80
725,36,70
727,6,8
728,4,7
729,8,8
732,5,5
733,19,19
735,0,1
736,2,5
737,8,58
738,22,52
739,3,18
740,2,97
741,0,0
742,18,12
743,68,58
744,66,118
745,83,79
746,74,72
747,66,48
748,110,76
749,142,69
752,11,12
754,21,54
755,17,53
756,17,5
757,32,12
758,63,27
759,16,13
760,0,0
761,3,0
762,2,4
763,7,3
764,6,7
765,4,7
769,26,2
770,16,6
772,19,35
774,9,3
775,8,11
776,1,0
779,17,1
782,0,0
785,10,4
786,18,98
787,13,2
788,0,0
789,99,78
790,8,11
791,9,16
793,12,8
794,1,2
795,0,0
796,0,0
797,78,43
798,55,57
799,0,0
800,62,58
801,4,0
802,6,21
805,386,215
806,17,46
807,76,44
808,92,91
809,0,0
810,98,42
811,0,0
812,0,0
813,38,47
814,0,0
815,34,80
816,11,8
817,185,171
818,251,4
819,0,0
820,256,253
821,74,29
822,38,19
823,0,0
825,133,145
826,165,165
829,70,45
830,58,53
831,67,63
832,8,6
833,46,42
835,37,32
836,24,41
837,10,5
839,108,81
840,67,89
841,160,194
844,10,5
845,7,17
848,2,0
849,6,4
853,1,4
854,3,2
855,13,11
856,5,3
857,5,2
860,0,0
861,14,16
862,5,3
864,0,2
865,0,1
868,0,0
870,3,0
871,7,12
872,15,8
874,1,5
875,7,5
876,0,1
879,11,18
880,32,14
881,31,9
882,16,17
883,6,131
884,45,133
885,58,19
886,301,108
887,12,58
888,179,37
889,337,646
890,1,0
892,25,3
893,51,66
894,2,9
896,38,45
897,8,7
898,4,2
899,8,4
901,6,1
902,3,9
904,32,7
905,3,0
906,0,0
907,4,0
908,262,556
909,134,132
910,110,113
911,26,8
913,22,0
914,0,15
915,5,2
916,4,0
919,34,75
920,0,0
922,29,16
923,1,5
926,22,19
927,0,0
935,64,10
936,195,117
937,0,0
938,13,14
940,11,4
941,0,0
945,2,4
946,14,6
947,16,106
948,3,1
950,21,7
951,0,0
952,0,0
954,42,19
956,16,9
957,41,109
959,16,4
960,20,2
962,29,203
963,1,2
964,0,0
965,0,0
967,3,1
968,68,38
971,69,67
972,6,2
973,0,0
975,18,11
976,0,1
979,3,16
980,23,11
981,2,0
984,40,28
985,76,65
986,10,4
992,10,9
993,30,20
994,45,15
995,109,52
996,102,60
997,112,48
998,22,39
1000,6,11
1002,54,44
1003,49,56
1004,0,1
1005,4,1
1013,39,36
1014,36,22
1015,252,15
1017,0,0
1018,11,26
1019,82,101
1020,23,18
1021,64,57
1022,25,2
1024,24,8
1025,48,11
1026,56,15
1027,64,0
1028,0,0
1029,90,26
1030,8,26
1031,24,40
1032,46,12
1033,32,68
1034,40,11
1035,0,0
1037,33,35
1038,119,139
1039,10,14
1040,27,18
1041,58,58
1042,23,11
1043,7,6
1044,115,92
1049,70,20
1050,6,0
1051,42,84
1052,117,28
1053,0,1
1055,3,2
1056,0,0
1057,0,0
1059,133,93
1060,12,30
1061,14,9
1062,14,8
1063,4,4
1064,7,7
1069,0,0
1070,0,0
1071,6,8
1073,0,0
1074,10,8
1075,13,2
1076,0,0
1077,0,0
1078,23,32
1079,1,0
1083,6,0
1084,0,2
1085,88,129
1086,23,40
1087,4,4
1088,0,0
1089,38,29
1090,0,0
1091,0,58
1092,9,54
1094,397,44
1095,4,85
1096,366,26
1099,829,35
1100,20,28
1101,166,71
1102,144,57
1103,27,33
1105,8,1
1106,3,2
1107,54,15
1108,19,6
1109,39,7
1110,20,8
1111,1,1
1112,0,0
1113,0,1
1114,2,1
1115,14,4
1117,2,5
1118,0,0
1119,66,15
1120,72,14
1122,3,7
1125,15,4
1127,0,0
1129,0,0
1131,51,37
1133,8,3
1134,15,45
1135,49,30
1137,0,30
1139,8,44
1140,72,87
1141,187,233
1142,158,177
1143,38,27
1144,64,67
1145,19,29
1147,0,0
1151,20,14
1152,54,56
1153,0,0
1154,0,0
1156,166,60
1157,166,63
1158,67,57
1162,87,297
1163,4,1
1164,16,113
1165,46,14
1167,84,19
1168,24,1
1169,63,14
1170,3,2
1171,0,0
1172,6,1
1175,45,11
1176,32,155
1177,1,3
1178,52,24
1179,5,1
1180,6,2
1181,26,26
1182,16,18
1189,2,3
1190,3,1
1192,0,0
1194,2,0
1196,0,0
1197,0,0
1198,10,6
1202,92,70
1204,0,13
1205,55,2
1206,22,21
1207,40,17
1208,0,0
1210,9,21
1211,94,29
1212,6,38
1213,14,4
1214,67,29
1215,14,10
1216,17,6
1217,0,0
1218,59,29
1219,10,44
1220,67,57
1221,99,104
1222,55,25
1223,41,28
1224,37,11
1225,40,76
1226,32,48
1227,68,47
1228,23,43
1229,35,46
1231,0,0
1233,1,5
1234,24,1
1235,0,0
1236,4,55
1237,10,51
1238,5,5
1239,10,56
1241,8,12
1243,18,5
1246,18,48
1247,969,106
1248,45,75
1249,0,6
1250,0,2
1251,0,9
1252,2,3
1253,127,103
1254,0,0
1255,16,168
1259,57,18
1260,4,2
1261,5,2
1263,27,29
1264,0,1
1265,15,25
1266,281,180
1267,56,20
1270,74,13
1271,265,115
1272,49,10
1273,3,1
1274,12,1
1275,0,0
1276,122,100
1277,1,2
1279,17,28
1280,38,14
1284,32,10
1294,0,0
1295,44,18
1296,14,20
1299,579,31
1300,0,1
1301,0,0
1303,138,134
1304,10,1
1305,38,19
1306,70,40
1307,667,7
1308,1,0
1312,3,0
1313,0,0
1314,12,37
1315,23,54
1316,80,16
1319,27,14
1320,9,12
1321,72,34
1322,49,32
1323,68,64
1324,87,16
1326,92,129
1327,0,31
1328,612,65
1330,18,13
1331,63,37
1332,11,5
1333,48,42
1334,9,2
1337,146,41
1338,0,0
1339,69,30
1341,0,0
1342,64,18
1343,58,3
1344,39,8
1346,0,0
1347,0,1
1350,31,14
1352,90,67
1353,6,151
1354,49,107
1355,46,75
1356,48,84
1357,100,130
1358,2,5
1360,47,27
1361,23,74
1362,45,67
1363,22,29
1364,46,43
1365,31,116
1367,24,6
1368,159,87
1370,70,87
1371,180,28
1372,19,10
1373,41,9
1374,0,0
1375,12,5
1376,0,0
1377,11,23
1378,33,40
1380,73,144
1383,3,4
1384,0,0
1385,40,15
1386,34,50
1387,28,17
1388,19,39
1389,25,136
1390,37,68
1391,196,191
1392,184,377
1393,5,6
1394,0,50
1395,103,131
1396,6,2
1397,9,6
1398,5,0
1399,0,0
1400,0,0
1402,4,1
1403,0,0
1410,0,0
1411,3,1
1412,1,1
1417,0,0
1421,0,0
1423,0,1
1426,36,75
1428,1,194
1429,4,172
1430,45,31
1431,14,10
1433,34,80
1438,52,32
1439,35,217
1440,76,72
1441,20,5
1442,5,0
1443,2,4
1444,0,7
1445,4,8
1446,169,67
1447,25,65
1449,10,2
1454,7,0
1456,74,145
1458,0,25
1459,31,21
1463,45,9
1464,23,10
1467,5,7
1468,0,0
1469,95,3
1470,136,39
1471,4,2
1474,0,0
1476,4,1
1477,4,28
1478,50,23
1480,10,27
1481,1,1
1483,533,7
1484,0,0
1485,3,6
1487,2,6
1488,902,84
1489,68,31
1490,71,97
1491,111,48
1492,169,227
1493,110,80
1494,13,3
1495,66,44
1496,46,16
1497,96,55
1498,74,94
1501,6,2
1502,10,17
1503,27,15
1504,18,7
1505,7,1
1507,0,2
1508,2,2
1509,93,2
1510,23,0
1511,5,15
1512,4,3
1513,1,4
1514,33,15
1515,28,10
1516,175,62
1517,7,4
1518,9,22
1522,5,4
1523,1,0
1524,519,27
1525,90,40
1526,40,32
1527,30,2
1529,90,66
1531,0,3
1533,0,0
1534,4,2
1535,6,6
1537,69,88
1538,7,1
1539,2,4
1540,8,10
1541,11,2
1542,11,4
1544,7,14
1545,2,2
1546,41,11
1547,96,135
1552,26,7
1553,26,10
1555,38,34
1556,8,3
1557,19,65
1564,30,25
1565,12,18
1566,9,83
1570,5,0
1571,2,3
1572,0,186
1573,9,52
1574,17,17
1577,106,35
1581,6,0
1582,0,0
1583,67,0
1584,28,0
1585,63,0
1587,0,0
1588,32,0
1589,163,3
1590,80,3
1591,89,0
1592,67,0
1597,0,2
1598,254,88
1599,113,108
1600,0,0
1602,0,0
1604,0,0
1605,0,0
1606,994,54
1607,16,179
1608,0,0
1610,62,124
1611,302,16
1612,1,0
1613,59,84
1614,40,30
1615,1,8
1616,6,19
1617,2,10
1618,59,16
1619,58,54
1621,74,94
