edgeID,DAY,NIGHT
0,28,28
1,12,51
2,40,88
3,62,63
4,5,1
5,3,3
7,39,16
8,399,299
9,53,85
10,0,0
11,12,83
12,0,0
13,69,10
14,5,39
15,751,31
16,0,0
17,1,79
18,6,1
19,619,386
20,3,22
21,0,0
22,12,9
23,87,39
24,112,61
25,0,1
26,9,7
27,62,34
29,84,52
33,35,46
34,50,128
35,26,0
36,16,0
37,17,40
38,45,31
39,0,0
40,24,214
41,33,37
43,14,16
44,15,12
45,3,0
46,2,6
47,12,3
48,4,10
49,279,12
50,23,47
51,334,3
52,147,59
53,245,57
54,59,37
55,31,116
56,0,0
57,5,71
59,41,25
60,2,1
62,80,54
63,10,17
64,0,3
66,173,60
67,293,62
68,75,310
69,123,223
70,224,34
71,36,23
72,96,80
73,55,32
76,4,84
77,0,0
78,4,9
79,5,17
80,11,5
81,51,205
82,13,10
83,0,6
85,9,4
86,5,3
87,15,7
88,29,16
89,546,49
90,0,0
91,5,2
92,4,4
95,182,90
99,31,18
100,171,47
101,19,51
103,0,1
106,0,0
107,0,0
109,83,17
110,31,19
111,1,1
112,30,4
113,14,9
114,14,9
115,63,28
116,9,6
117,97,82
118,9,7
119,0,38
120,5,13
121,10,111
122,15,14
123,3,5
124,26,25
125,27,36
128,162,19
129,2,0
130,7,6
131,3,4
132,66,73
133,64,143
134,20,9
136,89,34
137,153,114
138,5,1
140,4,2
141,12,31
142,0,0
143,3,0
144,126,78
145,0,1
146,3,2
148,492,0
149,80,4
150,96,56
151,575,19
153,212,66
155,2,10
156,0,0
158,58,50
159,8,7
160,25,10
161,197,181
162,50,3
163,1,0
164,2,0
166,0,0
167,87,40
168,23,20
169,6,3
170,10,7
171,13,15
172,6,1
173,6,5
174,17,38
175,0,0
176,16,15
177,52,44
178,17,8
179,18,25
180,5,0
181,139,42
182,31,6
184,3,11
185,12,7
186,0,0
187,35,20
188,72,32
189,82,25
190,37,62
191,34,17
194,0,5
195,23,3
200,25,9
201,4,5
202,6,18
203,7,21
204,0,0
205,88,50
206,8,2
207,65,32
208,10,0
209,198,167
210,28,4
211,2,2
213,9,2
214,6,1
215,0,26
216,0,4
218,19,26
219,20,15
220,16,15
221,48,41
222,0,0
223,48,36
225,1,0
226,18,20
227,22,26
228,0,0
229,0,0
230,33,265
231,43,4
232,17,3
235,1,0
236,5,2
237,30,181
238,7,14
239,469,154
240,130,95
241,3,9
242,3,6
243,55,116
244,61,41
245,16,13
246,11,3
248,9,10
249,5,1
250,368,464
251,352,8
252,557,619
253,65,45
256,81,50
257,23,29
