edgeID,DAY,NIGHT
0,33,40
1,8,61
2,27,84
3,70,75
4,7,2
5,3,6
7,44,21
8,492,223
9,58,91
10,0,0
11,4,92
12,0,0
13,56,8
14,4,30
15,839,29
16,0,0
17,5,68
18,10,8
19,691,450
20,1,12
21,0,0
22,16,3
23,82,60
24,116,68
25,0,1
26,4,2
27,76,44
29,73,63
33,34,53
34,67,96
35,25,0
36,20,0
37,10,38
38,68,45
39,0,0
40,32,222
41,42,40
43,7,8
44,16,6
45,0,0
46,1,3
47,15,4
48,4,13
49,285,9
50,25,29
51,352,1
52,151,53
53,230,52
54,73,36
55,22,127
56,0,0
57,9,50
59,36,24
60,1,0
62,64,64
63,9,12
64,5,1
66,149,72
67,291,54
68,97,244
69,133,193
70,286,41
71,50,18
72,102,90
73,58,25
76,6,89
77,0,0
78,4,3
79,3,11
80,16,2
81,54,161
82,10,15
83,0,7
85,3,6
86,4,3
87,21,12
88,20,14
89,583,37
90,0,0
91,13,3
92,6,4
95,138,67
99,44,17
100,168,61
101,9,32
103,0,0
106,0,0
107,0,0
109,73,13
110,44,12
111,4,3
112,31,9
113,4,5
114,26,12
115,64,42
116,5,3
117,91,61
118,12,2
119,2,21
120,0,15
121,20,99
122,11,9
123,6,8
124,20,22
125,36,34
128,139,17
129,1,0
130,3,4
131,6,13
132,83,70
133,82,137
134,22,7
136,91,59
137,165,129
138,3,0
140,3,9
141,17,25
142,0,0
143,6,1
144,139,95
145,2,2
146,0,17
148,488,1
149,66,7
150,91,66
151,552,26
153,210,72
155,5,11
156,0,0
158,76,69
159,5,11
160,25,19
161,214,224
162,40,22
163,2,0
164,0,1
166,0,0
167,87,66
168,11,11
169,8,5
170,6,6
171,22,11
172,2,3
173,5,4
174,13,42
175,0,0
176,8,11
177,50,47
178,18,13
179,20,30
180,10,1
181,151,61
182,24,8
184,9,11
185,11,8
186,0,0
187,41,10
188,96,40
189,84,26
190,36,63
191,28,13
194,7,1
195,15,8
200,25,9
201,3,5
202,13,9
203,8,32
204,0,1
205,90,70
206,7,4
207,61,32
208,5,2
209,169,179
210,40,9
211,2,2
213,3,0
214,5,6
215,0,26
216,0,2
218,28,29
219,12,6
220,15,14
221,49,35
222,0,0
223,46,43
225,0,0
226,28,24
227,28,23
228,0,0
229,0,0
230,23,260
231,51,13
232,8,4
235,0,1
236,5,7
237,28,170
238,12,5
239,513,141
240,119,92
241,3,2
242,9,9
243,48,138
244,75,58
245,14,16
246,9,5
248,8,5
249,6,4
250,404,443
251,382,7
252,610,564
253,64,48
256,76,45
