edgeID,DAY,NIGHT
0,36,46
1,7,52
2,35,89
3,90,74
4,8,1
5,3,3
7,49,17
8,475,253
9,62,71
10,0,0
11,6,102
12,0,0
13,63,11
14,5,35
15,851,52
16,0,0
17,2,86
18,10,5
19,690,400
20,1,21
21,0,0
22,22,13
23,96,59
24,128,61
25,3,1
26,11,1
27,69,40
29,77,58
33,51,54
34,51,92
35,23,0
36,30,0
37,9,56
38,79,40
39,0,0
40,23,223
41,59,47
43,20,8
44,39,9
45,2,4
46,6,3
47,13,2
48,7,17
49,312,20
50,37,34
51,382,8
52,175,81
53,236,77
54,83,41
55,30,120
56,0,0
57,8,47
59,56,37
60,0,0
62,68,59
63,10,16
64,5,3
66,176,60
67,331,63
68,86,259
69,159,222
70,289,67
71,45,22
72,116,96
73,59,31
76,16,84
77,0,0
78,5,6
79,2,12
80,28,7
81,64,184
82,18,10
83,2,3
85,11,8
86,5,7
87,21,6
88,36,25
89,602,43
90,0,0
91,9,7
92,9,7
95,139,92
99,39,19
100,222,55
101,7,30
103,0,0
106,0,0
107,0,0
109,94,13
110,28,20
111,3,4
112,30,12
113,10,9
114,36,16
115,68,26
116,10,0
117,101,69
118,5,4
119,0,19
120,1,6
121,29,105
122,12,25
123,8,10
124,26,14
125,8,41
128,125,19
129,2,0
130,6,11
131,18,10
132,118,77
133,113,154
134,32,12
136,107,31
137,157,110
138,3,5
140,8,11
141,24,38
142,0,0
143,3,4
144,181,80
145,1,2
146,2,11
148,520,0
149,97,10
150,131,62
151,653,22
153,221,75
155,3,6
156,0,0
158,66,79
159,10,4
160,12,13
161,214,246
162,44,20
163,6,0
164,0,8
166,0,0
167,93,49
168,29,15
169,5,10
170,3,5
171,29,14
172,4,8
173,8,2
174,15,43
175,0,0
176,16,13
177,71,43
178,18,15
179,14,26
180,2,1
181,172,53
182,40,6
184,14,18
185,15,9
186,0,0
187,43,9
188,72,44
189,95,34
190,48,54
191,36,13
194,14,1
195,32,8
200,19,10
201,3,8
202,12,10
203,5,30
204,1,0
205,106,61
206,9,5
207,50,27
208,6,5
209,205,133
210,49,3
211,0,0
213,2,4
214,5,2
215,0,30
216,1,15
218,42,15
219,21,18
220,19,17
221,56,55
222,0,0
223,32,46
225,1,0
226,24,14
227,23,20
228,0,0
229,0,0
230,31,310
231,47,7
232,3,6
235,2,0
236,7,11
237,33,205
238,16,9
239,535,147
240,133,98
241,7,9
242,4,7
243,50,131
244,46,48
245,25,13
246,6,5
248,20,3
249,11,3
250,304,517
251,398,11
252,655,627
253,83,45
256,91,51
257,10,17
258,240,82
260,4,2
261,91,77
262,29,3
263,0,0
264,31,46
265,5,13
266,199,117
267,26,25
268,164,158
269,77,123
270,0,0
271,0,4
272,40,19
273,0,2
274,150,90
275,62,55
276,30,127
280,0,0
281,0,0
282,33,3
283,122,65
284,220,5
286,338,609
287,9,407
288,100,57
289,623,182
292,952,91
293,0,0
295,2,10
296,26,24
297,13,10
298,2,3
301,4,15
303,6,9
304,17,7
307,0,13
308,1,4
309,1,6
310,6,7
311,57,76
313,14,6
314,0,0
315,6,1
316,2,22
317,140,98
318,82,72
319,0,0
320,29,70
321,301,244
323,180,87
325,66,94
326,0,0
327,81,36
329,116,113
330,17,19
331,1,4
332,1,3
333,2,3
334,32,50
335,38,81
337,10,0
340,898,116
341,21,104
342,18,25
343,0,8
344,96,173
345,201,25
346,19,121
347,5,89
349,10,165
350,16,36
352,144,3
353,72,54
354,0,0
355,32,62
356,82,84
358,84,31
359,343,49
360,17,12
361,24,15
362,112,82
363,176,4
364,9,0
365,14,0
366,10,54
367,290,20
368,74,45
369,72,66
370,120,107
371,50,15
372,28,46
373,0,0
374,0,22
375,0,84
376,149,65
377,24,26
378,24,24
379,378,167
380,10,2
381,0,1
382,7,10
383,7,49
384,3,4
385,15,13
387,21,12
388,5,4
389,0,0
390,100,116
391,3,77
392,0,6
393,2,5
394,112,119
397,155,106
399,0,0
400,0,40
401,83,24
402,22,17
403,27,17
404,31,5
405,16,0
406,13,11
407,0,0
408,14,9
409,122,19
411,66,35
412,896,89
414,68,65
415,69,76
416,123,74
417,0,0
418,0,0
419,18,14
421,2,0
422,117,4
423,2,56
424,78,325
426,65,19
427,19,25
428,31,79
429,67,25
431,7,5
432,6,0
433,16,34
434,228,169
435,6,3
436,13,27
437,32,47
438,18,21
439,143,113
440,118,62
443,14,6
444,1,1
446,0,4
447,1,1
448,5,65
449,8,7
452,0,186
453,181,4
454,0,0
459,5,35
460,71,142
461,0,0
463,82,110
464,0,0
465,32,18
467,8,0
469,54,32
470,40,50
473,0,0
474,1,0
475,4,2
476,232,152
478,34,140
479,7,6
481,16,13
482,0,1
485,0,0
486,0,0
487,95,61
488,44,7
489,133,32
490,50,4
491,83,93
492,41,6
493,23,2
494,567,32
496,660,25
497,562,83
500,11,34
501,11,40
502,16,78
503,27,119
504,3,41
505,13,12
506,17,17
507,8,20
508,42,12
509,25,52
510,0,0
511,387,261
512,33,27
513,0,2
514,251,366
515,71,35
516,5,56
517,15,10
518,10,20
519,115,61
521,646,35
524,76,58
525,31,9
526,0,1
527,5,0
529,3,63
531,13,346
532,270,68
533,33,15
534,122,144
535,49,32
536,13,66
537,95,20
538,63,17
539,232,140
541,339,188
542,150,59
543,284,226
544,16,7
545,47,16
546,41,23
547,30,144
548,21,136
549,0,10
550,63,48
551,176,214
552,127,109
553,110,119
554,8,3
555,127,133
556,1,7
557,506,23
559,0,22
560,179,201
562,37,34
563,0,0
564,0,59
566,0,0
567,0,0
568,0,0
569,7,8
571,3,2
572,0,0
574,232,12
587,46,35
588,16,7
589,4,27
590,22,25
591,42,11
592,0,2
593,591,90
594,4,25
595,225,654
596,123,55
598,51,30
599,25,13
600,175,7
601,10,29
603,4,1
605,29,35
606,154,114
607,60,42
608,8,1
611,97,147
612,77,57
613,21,16
614,218,196
615,20,3
616,105,17
617,23,76
618,475,61
619,57,54
620,4,46
621,17,21
622,54,40
623,11,5
624,93,42
625,87,172
626,25,70
627,0,0
628,204,79
629,69,8
630,32,18
631,0,0
633,13,10
634,197,13
635,23,34
636,0,1
637,4,7
638,0,0
639,30,87
640,3,6
641,0,0
642,53,15
643,10,8
646,0,0
647,40,10
648,234,210
649,60,29
650,0,0
653,9,8
655,130,51
656,5,2
658,23,22
659,470,252
661,185,6
662,817,25
663,1,175
664,19,10
665,61,8
666,4,4
667,79,6
668,30,131
670,0,6
672,11,43
673,51,45
674,15,55
675,2,14
676,6,32
677,58,51
678,200,197
679,87,33
680,156,111
681,92,167
682,282,221
683,31,24
684,12,4
685,1,3
686,75,105
687,0,0
688,77,107
690,2,2
691,1,94
692,1,40
693,16,16
694,12,4
695,7,19
696,13,9
697,9,2
698,0,0
699,2,68
700,4,68
702,8,18
703,39,41
704,2,30
706,209,100
707,0,0
708,66,60
709,57,98
710,0,5
711,176,223
712,5,4
713,5,5
715,125,280
716,25,14
717,5,18
718,153,124
719,12,29
720,220,154
722,86,102
723,36,33
724,84,72
725,76,73
727,2,0
728,6,7
729,6,9
732,6,4
733,34,30
735,0,1
736,1,1
737,15,67
738,26,53
739,8,20
740,4,108
741,0,0
742,29,12
743,78,66
744,67,122
745,130,115
746,71,68
747,105,61
