edgeID,DAY,NIGHT
0,49,36
1,4,52
2,29,88
3,81,70
4,13,1
5,0,1
7,31,22
8,465,264
9,52,76
10,0,0
11,10,82
12,0,0
13,69,11
14,4,39
15,891,58
16,0,0
17,2,87
18,8,6
19,708,429
20,3,27
21,0,0
22,21,8
23,76,52
24,95,59
25,3,0
26,8,5
27,72,32
29,76,35
33,34,33
34,54,116
35,22,1
36,30,0
37,19,40
38,56,46
39,0,0
40,35,227
41,27,39
43,11,6
44,32,20
45,0,0
46,2,3
47,12,5
48,3,8
49,310,11
50,23,31
51,369,2
52,168,66
53,281,60
54,84,40
55,19,146
56,0,0
57,3,65
59,50,33
60,1,0
62,69,66
63,6,20
64,1,5
66,190,75
67,326,87
68,97,287
69,168,194
70,283,47
71,55,21
72,111,91
73,45,28
76,10,71
77,0,0
78,3,4
79,7,15
80,13,7
81,48,201
82,12,7
83,2,4
85,14,3
86,10,2
87,21,5
88,27,15
89,622,61
90,0,0
91,4,2
92,8,5
95,133,81
99,37,18
100,174,61
101,11,28
103,0,2
106,0,0
107,0,0
109,93,18
110,32,12
111,3,4
112,38,14
113,12,7
114,26,20
115,70,48
116,7,3
117,59,74
118,10,5
119,3,27
120,1,13
121,12,96
122,10,4
123,2,7
124,23,25
125,14,43
128,130,14
129,3,0
130,5,2
131,14,9
132,98,55
133,104,145
134,21,10
136,90,48
137,119,100
138,7,2
140,3,10
141,27,42
142,0,0
143,1,1
144,145,94
145,1,1
146,10,14
148,440,0
149,98,11
150,119,58
151,608,24
153,208,63
155,6,8
156,0,0
158,51,61
159,4,3
160,26,15
161,187,189
162,49,15
163,1,0
164,2,2
166,0,0
167,79,56
168,19,7
169,9,5
170,2,5
171,30,14
172,6,3
173,4,6
174,16,22
175,0,0
176,6,16
177,60,53
178,20,8
179,18,25
180,2,2
181,175,53
182,45,7
184,4,15
185,17,6
186,0,0
187,35,11
188,74,47
189,95,35
190,37,78
191,31,12
194,1,7
195,20,6
200,29,7
201,2,10
202,8,24
203,3,33
204,3,0
205,78,63
206,3,3
207,57,19
208,8,7
209,178,148
210,34,1
211,0,3
213,9,3
214,6,9
215,0,26
216,0,4
218,39,23
219,20,20
220,13,8
221,51,47
222,0,0
223,46,58
225,3,0
226,17,19
227,37,24
228,0,0
229,0,0
230,34,270
231,43,4
232,13,7
235,1,0
236,7,3
237,14,176
238,15,2
239,485,143
240,129,121
241,5,5
242,9,14
243,55,107
244,64,36
245,15,9
246,12,3
248,17,5
249,4,3
250,336,515
251,387,14
252,640,656
253,62,42
256,80,47
257,18,30
258,267,75
260,4,5
261,79,99
262,29,2
263,0,0
264,32,50
265,10,7
266,172,102
267,43,26
268,136,135
269,63,88
270,0,0
271,0,5
272,18,14
273,0,0
274,147,88
275,80,70
276,11,104
280,0,0
281,0,0
282,37,5
283,111,77
284,197,3
286,307,648
287,13,409
288,96,54
289,527,160
292,967,90
293,0,0
295,7,16
296,20,23
297,14,7
298,3,0
301,9,8
303,11,15
304,12,12
307,0,14
308,0,5
309,0,2
310,10,3
311,37,39
313,6,12
314,0,0
315,2,3
316,2,21
317,143,91
318,89,102
319,0,0
320,19,64
321,260,223
323,126,101
325,68,84
326,0,0
327,99,40
329,124,95
330,22,14
331,7,3
332,0,8
333,0,0
334,37,42
335,45,49
337,12,4
340,884,106
341,26,104
342,20,27
343,0,19
344,74,160
345,206,33
346,21,152
347,7,117
349,9,148
350,38,27
352,132,6
353,52,59
354,0,0
355,35,62
356,69,74
358,65,29
359,279,45
360,26,12
361,25,11
362,113,68
363,180,1
364,8,0
365,14,0
366,7,40
367,270,16
368,73,42
369,77,79
370,100,80
371,37,27
372,13,42
373,0,0
374,1,26
375,0,80
376,100,57
377,15,23
378,11,19
379,363,160
380,6,1
381,0,0
382,2,14
383,15,64
384,6,6
385,4,18
387,15,6
388,5,6
389,0,0
390,98,123
391,3,71
392,2,7
393,0,4
394,110,125
397,146,62
399,0,0
400,1,35
401,65,18
402,22,6
403,29,17
404,49,10
405,23,1
406,6,4
407,0,0
408,8,12
409,91,17
411,72,35
412,907,94
414,68,50
415,80,64
416,102,64
417,0,0
418,0,0
419,24,24
421,1,0
422,124,1
423,2,83
424,73,304
426,62,20
427,20,20
428,36,54
429,50,16
431,7,5
432,8,4
433,20,21
434,205,131
435,12,3
436,12,25
437,31,29
438,41,16
439,150,130
440,86,59
443,13,13
444,1,0
446,0,8
447,5,4
448,4,45
449,4,9
452,0,200
453,176,0
454,0,0
459,3,40
460,64,158
461,0,0
463,62,118
464,0,0
465,21,13
467,14,0
469,41,23
470,30,38
473,0,0
474,3,1
475,0,3
476,258,155
478,45,138
479,3,2
481,4,2
482,0,1
485,0,0
486,0,0
487,81,69
488,38,17
489,120,44
490,56,15
491,59,111
492,24,3
493,20,1
494,576,39
496,620,36
497,582,82
500,6,34
501,11,41
502,19,59
503,22,116
504,5,44
505,13,5
506,17,10
507,11,10
508,64,12
509,20,59
510,0,0
511,297,236
512,24,21
513,0,0
514,182,367
515,71,32
516,3,32
517,9,11
518,0,30
519,86,56
521,672,46
524,91,79
525,9,4
526,0,0
527,3,0
529,4,70
531,11,353
532,204,91
533,25,13
534,125,95
535,53,23
536,13,84
537,68,12
538,69,24
539,189,125
541,284,164
542,141,46
543,244,224
544,21,4
545,50,12
546,50,39
547,25,122
548,23,118
549,12,2
550,66,57
551,146,248
552,122,127
553,88,104
554,10,2
555,121,184
556,3,4
557,497,17
559,0,23
560,158,148
562,32,28
563,0,0
564,0,74
566,0,0
567,0,0
568,0,0
569,6,3
571,5,0
572,0,0
574,217,17
587,46,46
588,17,13
589,2,18
590,13,14
591,31,15
592,2,1
593,571,89
594,0,24
595,284,720
596,163,50
598,66,39
599,32,8
600,136,2
601,12,22
603,2,1
605,25,42
606,187,80
607,58,54
608,7,4
611,70,137
612,61,52
613,18,15
614,216,144
615,23,2
616,96,17
617,30,74
618,460,40
619,57,43
620,4,46
621,48,38
622,38,41
623,13,7
624,78,22
625,82,172
626,28,76
627,0,0
628,200,61
629,63,1
630,39,10
631,0,0
633,14,11
634,173,10
635,28,15
636,0,0
637,15,5
638,3,1
639,13,78
640,1,2
641,0,0
642,57,26
643,9,11
646,1,1
647,27,8
648,181,186
649,49,21
650,0,0
653,10,9
655,131,42
656,1,2
658,26,21
659,479,306
661,182,3
662,783,19
663,1,197
664,13,9
665,60,7
666,3,1
667,79,10
668,21,151
670,0,4
672,14,31
673,47,43
674,27,47
675,15,8
676,6,23
677,62,49
678,202,144
679,64,17
680,131,115
681,70,166
682,230,204
683,18,18
684,10,10
685,0,0
686,62,97
687,0,0
688,62,99
690,2,14
691,5,78
692,1,32
693,12,27
694,11,12
695,18,15
696,23,8
697,6,3
698,0,0
699,4,62
700,6,58
702,10,15
703,65,32
704,6,23
706,159,69
707,0,0
708,66,39
709,53,56
710,2,7
711,184,210
712,8,2
713,5,2
715,108,318
716,27,16
717,6,13
718,121,132
719,15,23
720,214,156
722,66,83
723,31,35
724,47,77
725,32,66
727,6,3
728,3,3
729,7,8
732,6,2
733,20,17
735,0,0
736,1,0
737,17,62
738,23,54
739,6,27
740,1,127
741,0,0
742,17,16
743,65,39
744,49,90
745,118,111
746,54,62
747,80,38
748,124,65
749,196,50
752,9,7
754,24,53
755,21,53
756,19,1
757,47,12
758,82,16
759,28,9
760,0,0
761,3,0
762,0,0
763,6,2
764,7,6
765,12,5
769,19,9
770,15,2
772,33,56
774,9,5
775,8,15
776,3,0
779,14,2
782,0,0
785,7,5
786,23,90
787,15,7
788,0,0
789,141,85
790,13,21
791,20,15
793,13,16
794,0,3
795,0,0
796,0,0
797,109,66
798,58,82
799,0,0
