edgeID,DAY,NIGHT
0,49,61
1,10,70
2,48,113
3,104,69
4,14,5
5,0,6
7,39,13
8,495,303
9,54,66
10,0,0
11,7,121
12,0,0
13,69,8
14,4,57
15,948,57
16,0,0
17,1,90
18,7,9
19,802,494
20,3,23
21,0,0
22,33,10
23,106,79
24,118,100
25,4,3
26,11,9
27,71,48
29,94,53
33,36,73
34,62,117
35,21,0
36,27,0
37,11,53
38,65,65
39,0,0
40,29,285
41,48,52
43,8,15
44,35,11
45,2,1
46,12,2
47,13,5
48,6,14
49,317,20
50,28,49
51,391,5
52,153,84
53,263,70
54,79,60
55,42,142
56,0,0
57,10,77
59,57,21
60,2,0
62,69,81
63,9,27
64,0,3
66,181,81
67,386,79
68,94,318
69,145,218
70,295,60
71,49,29
72,156,116
73,70,22
76,8,84
77,0,0
78,6,5
79,1,25
80,16,4
81,47,214
82,7,11
83,3,12
85,13,6
86,9,3
87,15,10
88,32,28
89,675,79
90,0,0
91,8,8
92,9,2
95,158,99
99,39,19
100,230,53
101,5,39
103,0,0
106,0,0
107,0,0
109,89,8
110,42,15
111,7,1
112,36,15
113,8,7
114,52,6
115,51,44
116,9,5
117,95,103
118,12,3
119,3,27
120,5,8
121,16,107
122,17,17
123,7,3
124,29,42
125,27,44
128,121,25
129,5,3
130,6,5
131,9,8
132,100,84
133,112,160
134,41,14
136,113,65
137,158,129
138,4,3
140,3,16
141,18,42
142,0,0
143,2,3
144,163,71
145,5,1
146,7,12
148,511,0
149,106,15
150,123,81
151,683,29
153,234,77
155,2,16
156,0,0
158,78,64
159,7,2
160,24,16
161,227,253
162,67,15
163,3,1
164,1,1
166,0,0
167,86,74
168,27,26
169,5,5
170,8,11
171,24,40
172,5,3
173,2,1
174,10,47
175,0,0
176,17,15
177,82,66
178,23,19
179,27,35
180,13,3
181,166,59
182,34,4
184,10,13
185,14,6
186,0,0
187,49,24
188,79,46
189,92,32
190,52,87
191,35,12
194,7,2
195,20,4
200,21,9
201,3,8
202,8,14
203,11,31
204,1,3
205,104,101
206,9,4
207,58,24
208,6,1
209,210,199
210,32,7
211,0,0
213,5,2
214,1,3
215,0,20
216,0,8
218,44,31
219,25,17
220,20,19
221,71,53
222,0,0
223,54,66
225,1,0
226,10,25
227,41,41
228,0,0
229,0,0
230,35,317
231,62,9
232,16,1
235,2,0
236,7,7
237,39,207
238,12,10
239,621,168
240,147,98
241,0,3
242,7,18
243,57,124
244,57,65
245,20,16
246,6,9
248,16,9
249,8,5
250,377,590
251,430,5
252,737,739
253,68,64
256,90,69
257,16,33
258,256,76
260,4,3
261,81,97
262,31,6
263,0,0
264,33,65
265,4,5
266,206,141
267,33,35
268,188,149
269,95,126
270,0,0
271,1,2
272,19,16
273,0,4
274,147,90
275,81,89
276,32,125
280,0,0
281,0,0
282,36,4
283,133,90
284,181,7
286,338,726
287,12,406
288,106,79
289,608,206
292,1111,125
293,0,0
295,9,13
296,20,14
297,9,10
298,4,1
301,5,4
303,11,16
304,11,19
307,2,8
308,4,2
309,0,8
310,2,6
311,46,95
313,20,10
314,0,0
315,0,4
316,1,25
317,137,119
318,72,97
319,0,0
320,14,56
321,302,286
323,152,51
325,68,119
326,0,0
327,84,32
329,132,119
330,12,21
331,4,3
332,0,5
333,2,0
334,28,58
335,32,75
337,6,3
340,991,118
341,40,109
342,12,25
343,0,19
344,71,194
345,215,36
346,27,130
347,12,102
349,13,178
350,18,43
352,146,3
353,84,56
354,0,0
355,51,71
356,110,102
358,84,24
359,324,54
360,24,17
361,20,26
362,128,93
363,192,11
364,6,0
365,8,0
366,6,40
367,254,20
368,81,72
369,80,75
370,130,101
371,52,16
372,30,57
373,0,1
374,0,26
375,0,88
376,130,84
377,24,34
378,15,24
379,382,158
380,5,2
381,2,4
382,4,28
383,15,56
384,4,5
385,8,13
387,17,20
388,6,0
389,0,0
390,96,141
391,10,81
392,2,10
393,6,4
394,118,160
397,139,99
399,0,0
400,0,70
401,73,33
402,34,6
403,34,27
404,33,4
405,12,6
406,10,15
407,0,0
408,17,7
409,92,26
411,67,24
412,1037,105
414,71,74
415,81,72
416,122,84
417,0,0
418,0,0
419,29,16
421,5,1
422,147,11
423,1,67
424,82,370
426,77,16
427,38,25
428,34,80
429,72,31
431,6,8
432,8,4
433,14,34
434,238,163
435,7,15
436,19,45
437,44,37
438,36,16
439,152,131
440,135,65
443,23,17
444,2,1
446,0,2
447,4,7
448,3,65
449,1,8
452,1,220
453,192,2
454,0,0
459,9,46
460,72,189
461,0,0
463,70,140
464,0,0
465,21,12
467,22,0
469,55,26
470,32,60
473,0,0
474,3,3
475,4,5
476,288,201
478,43,203
479,6,7
481,11,10
482,0,1
485,0,0
486,0,0
487,119,75
488,38,15
489,150,33
490,73,8
491,68,100
492,34,6
493,18,2
494,614,28
496,682,26
497,566,84
500,17,40
501,17,56
502,17,104
503,22,151
504,11,38
505,10,6
506,17,23
507,7,5
508,75,20
509,21,64
510,0,0
511,364,263
512,50,27
513,0,1
514,207,410
515,91,35
516,4,37
517,20,26
518,4,26
519,135,59
521,707,50
524,83,83
525,16,12
526,0,2
527,2,2
529,4,76
531,13,439
532,214,63
533,23,11
534,130,126
535,50,45
536,26,123
537,68,11
538,68,22
539,239,139
541,367,175
542,165,76
543,286,254
544,10,3
545,43,24
546,30,34
547,45,151
548,28,134
549,9,18
550,84,65
551,191,309
552,127,117
553,99,140
554,8,4
555,149,173
556,0,6
557,547,29
559,0,25
560,221,189
562,33,43
563,0,0
564,0,100
566,0,0
567,0,0
568,0,0
569,11,7
571,6,0
572,0,0
574,199,22
587,55,66
588,18,18
589,4,24
590,19,22
591,32,14
592,0,3
593,567,90
594,12,47
595,298,767
596,158,54
