edgeID,DAY,NIGHT
0,61,51
1,6,78
2,34,90
3,89,74
4,10,5
5,3,6
7,42,13
8,532,275
9,65,80
10,0,0
11,11,120
12,0,0
13,62,12
14,1,54
15,929,38
16,0,0
17,1,107
18,5,2
19,802,546
20,8,30
21,0,0
22,17,12
23,107,66
24,112,76
25,3,3
26,15,5
27,72,45
29,91,45
33,40,43
34,75,141
35,12,1
36,28,2
37,13,56
38,51,62
39,0,0
40,24,257
41,41,46
43,6,13
44,35,10
45,0,2
46,2,5
47,12,2
48,2,18
49,385,20
50,32,55
51,459,4
52,142,70
53,323,89
54,74,44
55,33,167
56,0,0
57,12,84
59,53,35
60,2,1
62,98,58
63,10,21
64,4,5
66,176,82
67,367,81
68,104,281
69,152,213
70,308,50
71,50,27
72,105,90
73,63,34
76,6,97
77,0,0
78,1,4
79,7,18
80,14,4
81,56,195
82,10,9
83,1,10
85,13,8
86,7,9
87,19,12
88,30,16
89,656,75
90,0,0
91,8,9
92,8,8
95,153,102
99,37,21
100,196,64
101,15,42
103,0,1
106,0,0
107,0,0
109,86,14
110,30,19
111,5,2
112,43,9
113,8,6
114,18,11
115,59,28
116,13,7
117,113,91
118,7,0
119,6,35
120,1,14
121,22,131
122,19,12
123,8,11
124,19,29
125,26,62
128,169,19
129,0,0
130,8,2
131,7,13
132,85,75
133,90,158
134,36,17
136,100,45
137,200,154
138,8,7
140,9,13
141,25,31
142,0,0
143,2,0
144,162,89
145,2,1
146,3,11
148,551,2
149,95,16
150,113,75
151,666,25
153,230,88
155,3,15
156,0,0
158,76,59
159,2,9
160,36,15
161,218,256
162,44,13
163,3,0
164,0,4
166,0,0
167,116,64
168,12,20
169,7,8
170,8,8
171,21,21
172,11,8
173,4,0
174,11,43
175,0,0
176,22,19
177,84,73
178,25,15
179,13,29
180,7,4
181,169,69
182,44,14
184,8,11
185,19,13
186,0,0
187,34,13
188,82,43
189,90,33
190,52,65
191,30,7
194,6,6
195,15,8
200,25,10
201,4,7
202,12,22
203,6,37
204,2,1
205,94,64
206,5,4
207,65,24
208,1,5
209,183,159
210,35,11
211,6,1
213,4,0
214,7,5
215,0,26
216,0,11
218,35,27
219,20,19
220,13,8
221,61,44
222,0,0
223,51,45
225,5,1
226,16,27
227,26,25
228,0,0
229,0,0
230,23,305
231,56,11
232,14,6
235,0,1
236,3,1
237,30,193
238,13,7
239,609,137
240,138,103
241,7,6
242,10,11
243,59,131
244,71,41
245,28,15
246,11,4
248,12,6
249,10,3
250,368,539
251,438,8
252,686,693
253,73,65
256,76,67
257,21,31
258,260,87
260,4,1
261,82,100
262,28,7
263,0,0
264,28,67
265,3,15
266,175,158
267,24,18
268,162,147
269,65,94
270,0,0
271,4,2
272,25,13
273,0,0
274,185,92
275,57,81
276,32,110
280,0,1
281,0,0
282,34,3
283,118,80
284,197,3
286,341,685
287,8,420
288,116,75
289,656,199
292,1129,92
293,0,0
295,0,23
296,30,22
297,15,8
298,3,2
301,5,4
303,17,21
304,20,14
307,0,6
308,1,3
309,4,6
310,10,2
311,48,82
313,8,16
314,0,0
315,0,1
316,0,17
317,133,126
318,71,92
319,0,0
320,36,50
321,285,275
323,138,100
325,66,114
326,0,0
327,83,51
329,113,99
330,21,12
331,4,3
332,0,6
333,2,10
334,36,52
335,59,70
337,10,6
340,1058,131
341,30,134
342,19,25
343,0,20
344,66,183
345,200,25
346,29,151
347,3,103
349,18,163
350,19,40
352,131,10
353,59,40
354,0,0
355,48,100
356,87,94
358,95,43
359,368,50
360,24,14
361,21,12
362,97,108
363,216,9
364,4,0
365,12,0
366,14,53
367,254,14
368,81,44
369,86,88
370,109,96
371,41,24
372,18,67
373,0,2
374,0,32
375,0,92
376,134,70
377,16,32
378,23,21
379,361,166
380,4,1
381,0,0
382,7,20
383,7,79
