edgeID,DAY,NIGHT
0,46,46
1,8,72
2,39,84
3,111,72
4,9,2
5,1,3
7,41,20
8,509,330
9,63,77
10,0,0
11,13,95
12,0,0
13,68,10
14,4,33
15,980,40
16,0,0
17,4,108
18,4,7
19,761,527
20,5,33
21,0,0
22,15,6
23,94,64
24,126,56
25,4,3
26,12,5
27,71,58
29,96,56
33,41,56
34,75,152
35,17,0
36,27,0
37,15,36
38,59,52
39,0,0
40,23,220
41,35,44
43,11,18
44,25,17
45,1,0
46,0,3
47,11,3
48,1,10
49,344,13
50,37,47
51,425,3
52,168,74
53,308,64
54,89,42
55,46,178
56,0,0
57,11,82
59,61,37
60,0,0
62,62,56
63,17,16
64,2,3
66,208,87
67,403,66
68,99,330
69,163,245
70,262,58
71,54,27
72,103,104
73,67,45
76,10,83
77,0,0
78,1,2
79,3,9
80,26,8
81,72,232
82,13,12
83,1,7
85,20,7
86,7,4
87,22,11
88,32,28
89,698,58
90,0,0
91,4,6
92,3,1
95,148,98
99,32,13
100,197,63
101,8,51
103,0,0
106,0,0
107,0,0
109,93,22
110,41,24
111,1,4
112,29,7
113,8,3
114,36,12
115,62,39
116,3,4
117,113,84
118,8,0
119,0,24
120,4,10
121,29,113
122,20,11
123,2,8
124,18,41
125,30,61
128,172,10
129,2,0
130,5,6
131,13,11
132,109,92
133,120,193
134,33,10
136,80,59
137,207,138
138,6,3
140,5,10
141,16,34
142,0,0
143,2,1
144,174,89
145,0,2
146,2,6
148,538,0
149,94,6
150,114,80
151,678,39
153,222,79
155,0,7
156,0,0
158,67,77
159,4,6
160,31,19
161,211,249
162,53,12
163,1,0
164,0,0
166,0,0
167,90,70
168,32,13
169,11,3
170,4,5
171,27,30
172,7,11
173,7,4
174,11,49
175,0,0
176,15,21
177,75,70
178,20,9
179,15,32
180,9,2
181,190,52
182,42,11
184,13,10
185,22,4
186,0,0
187,33,24
188,81,51
189,82,34
190,47,59
191,41,14
194,8,4
195,28,1
200,33,13
201,4,11
202,14,13
203,9,25
204,2,3
205,104,48
206,5,8
207,64,33
208,7,2
209,194,163
210,39,1
211,2,0
213,4,0
214,8,4
215,0,13
216,0,3
218,48,27
219,16,12
220,16,8
221,61,59
222,0,0
223,44,52
225,0,2
226,22,11
227,39,34
228,0,0
229,0,0
230,32,260
231,43,10
232,11,8
235,4,0
236,4,0
237,33,191
238,15,6
239,625,153
240,170,90
241,1,2
242,10,13
243,53,144
244,81,54
245,13,26
246,7,13
248,7,8
249,7,2
250,371,538
251,492,7
252,747,635
253,82,66
256,89,39
257,28,38
258,284,90
260,9,5
261,102,102
262,24,7
263,0,0
264,29,66
265,4,7
266,183,145
267,20,18
268,151,165
269,81,101
270,0,0
271,0,7
272,25,19
273,0,1
274,158,84
275,77,73
276,31,130
280,0,0
281,0,0
282,36,5
283,147,85
284,204,2
286,377,630
287,13,433
288,111,80
289,592,177
292,1049,96
293,0,1
295,5,17
296,10,21
297,12,9
298,5,1
301,10,5
303,12,27
304,15,12
307,2,17
308,1,1
309,2,2
310,10,4
311,38,52
313,16,10
314,0,3
315,0,1
316,2,19
317,145,132
318,73,118
319,0,0
320,14,52
321,308,287
323,120,74
325,83,108
326,0,0
327,113,53
329,128,113
330,16,6
331,5,4
332,0,2
333,2,6
334,37,41
335,55,57
337,14,2
340,956,118
341,38,125
342,20,32
343,0,9
344,77,237
345,185,24
346,24,153
347,9,114
349,9,198
350,18,47
352,150,6
353,62,47
354,0,0
355,32,87
356,99,81
358,83,15
359,351,65
360,17,25
361,8,18
362,111,102
363,187,9
364,10,0
365,14,0
366,11,36
367,306,26
368,103,58
369,74,83
370,109,96
371,58,23
372,24,63
373,0,0
374,0,13
375,0,86
376,151,56
377,12,24
378,12,21
379,402,167
380,5,2
381,1,1
382,7,17
383,17,79
384,8,9
385,9,18
387,11,10
388,6,4
389,0,0
390,95,127
391,12,74
392,7,4
393,7,8
394,97,151
397,157,102
399,0,0
400,0,53
401,91,27
402,30,13
403,28,17
404,44,7
405,20,1
406,5,4
407,0,0
408,10,8
409,96,43
411,72,37
412,957,97
414,68,67
415,80,94
416,113,82
417,0,0
418,0,0
419,24,23
421,2,0
422,137,9
423,4,67
424,61,330
426,101,21
427,16,19
428,27,74
429,59,17
431,5,7
432,8,3
433,21,31
434,220,161
435,6,5
436,22,42
437,38,40
438,28,16
439,162,122
440,112,68
443,11,4
444,1,1
446,0,2
447,5,4
448,4,77
449,1,10
452,0,172
453,226,8
454,0,0
459,3,46
460,80,223
461,0,0
463,86,180
464,0,0
465,16,16
467,12,0
469,64,35
470,50,56
473,0,0
474,2,1
475,6,4
476,262,169
478,49,207
479,3,2
481,16,9
482,1,0
485,0,0
486,0,0
487,111,83
488,35,10
489,159,44
490,56,11
491,86,106
492,28,13
493,25,5
494,672,49
496,754,47
497,654,91
500,15,46
501,8,53
502,18,74
503,31,126
504,3,57
505,14,10
506,21,17
507,11,19
508,64,30
509,26,81
510,0,0
511,376,243
512,35,19
513,0,0
514,225,408
515,72,35
516,3,42
517,23,20
518,10,27
519,111,67
521,701,41
524,63,95
525,25,20
526,0,0
527,3,2
529,1,69
531,11,348
532,270,80
533,23,13
534,119,138
535,41,35
536,16,114
537,76,26
538,67,31
539,208,136
541,313,173
542,137,79
543,249,263
544,27,4
545,40,12
546,51,38
547,29,179
548,28,175
549,1,18
550,80,54
551,194,265
552,133,126
553,119,123
554,8,2
555,153,182
556,2,2
557,484,29
559,0,32
560,178,168
562,41,30
563,0,0
564,0,85
566,0,0
567,0,0
568,0,0
569,3,3
571,4,3
572,0,0
574,181,31
587,48,49
588,14,11
589,2,17
590,22,21
591,40,10
592,0,4
593,628,86
594,8,25
595,329,681
596,165,56
598,74,31
599,35,7
600,160,5
601,11,46
603,4,2
605,36,47
606,165,119
607,53,70
608,11,9
611,89,169
612,73,82
613,21,19
614,236,216
615,12,13
616,99,16
617,32,77
618,534,64
619,42,65
620,2,67
621,31,26
622,57,50
623,11,2
624,100,53
625,90,240
626,24,62
627,0,0
628,210,109
629,77,6
630,34,10
631,0,0
633,11,10
634,160,11
635,27,19
636,0,1
637,2,10
638,0,0
639,26,88
640,1,7
641,0,0
642,41,18
643,17,5
646,0,0
647,26,8
648,205,183
649,40,19
650,0,0
653,7,6
655,116,53
656,4,6
658,27,25
659,551,287
661,234,11
662,891,20
663,0,165
664,11,6
665,57,5
666,1,0
667,77,6
668,21,147
670,0,3
672,12,59
673,60,56
674,20,51
675,18,8
676,7,49
677,61,75
678,226,206
679,77,37
680,185,121
681,69,164
682,294,224
683,30,13
684,7,7
685,4,0
686,71,118
687,3,0
688,72,118
690,5,6
691,1,97
692,0,42
693,13,11
694,10,2
695,16,20
696,16,17
697,8,3
698,0,0
699,1,64
700,0,67
702,9,13
703,56,74
704,6,27
706,196,112
707,0,0
708,83,49
709,59,87
710,4,5
711,163,268
712,6,1
713,3,3
715,100,296
716,27,16
717,5,15
718,161,130
719,9,22
720,255,204
