edgeID,DAY,NIGHT
0,40,34
1,2,64
2,27,61
3,75,37
4,15,1
5,1,4
7,49,8
8,404,228
9,65,78
10,0,0
11,12,94
12,0,0
13,54,10
14,0,30
15,811,48
16,0,0
17,0,84
18,9,1
19,661,450
20,4,22
21,0,0
22,23,6
23,85,59
24,108,72
25,1,2
26,12,2
27,64,35
29,67,38
33,37,37
34,69,121
35,22,0
36,34,0
37,11,48
38,64,49
39,0,0
40,23,221
41,51,36
43,6,9
44,39,6
45,0,2
46,5,3
47,11,1
48,7,10
49,277,12
50,28,33
51,348,4
52,139,32
53,257,46
54,68,45
55,19,141
56,0,0
57,8,58
59,48,20
60,0,0
62,77,45
63,5,14
64,2,1
66,140,69
67,304,68
68,81,232
69,132,192
70,256,34
71,43,18
72,116,107
73,56,28
76,2,49
77,0,0
78,3,2
79,9,8
80,14,5
81,32,156
82,5,8
83,2,3
85,13,4
86,3,6
87,13,8
88,36,11
89,591,46
90,0,0
91,1,4
92,8,6
95,153,72
99,31,13
100,170,51
101,9,30
103,0,2
106,0,0
107,0,0
109,78,14
110,27,22
111,2,2
112,32,5
113,12,2
114,16,8
115,56,32
116,5,3
117,106,75
118,6,3
119,2,26
120,4,11
121,23,85
122,19,11
123,8,10
124,20,13
125,22,42
128,104,22
129,4,0
130,10,7
131,13,5
132,74,71
133,85,158
134,35,7
136,69,32
137,154,119
138,2,0
140,5,11
141,19,32
142,0,0
143,3,0
144,129,69
145,1,2
146,4,5
148,507,0
149,78,8
150,99,78
151,530,24
153,218,87
155,1,10
156,0,0
158,61,42
159,4,2
160,21,12
161,201,173
162,50,8
163,0,0
164,2,0
166,0,0
167,69,47
168,12,17
169,10,4
170,2,4
171,15,13
172,6,4
173,4,6
174,18,44
175,0,0
176,10,8
177,59,47
178,14,6
179,14,30
180,4,2
181,152,38
182,32,4
184,9,13
185,18,5
186,0,0
187,41,20
188,85,37
189,70,24
190,37,54
191,31,2
194,6,1
195,22,10
200,19,8
201,5,9
202,4,18
203,0,32
204,1,2
205,88,68
206,8,6
207,55,25
208,4,1
209,200,160
210,36,6
211,0,0
213,7,4
214,12,7
215,2,22
216,0,10
218,34,19
219,25,11
220,13,11
221,69,27
222,0,0
223,57,47
225,0,2
226,20,23
227,26,18
228,0,0
229,0,0
230,25,298
231,49,6
232,16,4
235,3,1
236,0,0
237,25,183
238,9,5
239,508,133
240,125,93
241,2,1
242,4,9
243,58,112
244,54,38
245,19,12
246,5,3
248,1,5
249,5,2
250,390,496
251,395,8
252,650,598
253,64,35
256,87,33
257,24,20
258,240,63
260,8,4
261,60,75
262,25,1
263,0,0
264,27,51
265,6,7
